temperature_2m,relativehumidity_2m,dewpoint_2m,apparent_temperature,precipitation,rain,snowfall,pressure_msl,surface_pressure,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,et0_fao_evapotranspiration,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,so2,pm10,pm25
1.0969921786361188,-3.562868825490342,-0.7583167919079119,1.246673487707272,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.673381541033803,1.3032042305221576,-2.616598716459705,-2.280220122134691,-0.7549616407396679,-0.5203732625111694,3.0148079953415445,-0.1548910380742421,-0.7297366605056692,208.0,208.0,-0.4155639401554525,-1.0343704,-3.1622608,-3.0885375
1.0969921786361188,-3.562868825490342,-0.7583167919079119,1.246673487707272,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.673381541033803,1.3032042305221576,-2.616598716459705,-2.280220122134691,-0.7549616407396679,-0.5203732625111694,3.0148079953415445,-0.1548910380742421,-0.7297366605056692,208.0,208.0,-0.4155639401554525,-0.83739585,-3.063522,-3.0329316
0.9345094605000984,-3.799446327864899,-1.0109324528106785,0.921400391839404,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.720864718407773,1.1710858271315383,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,2.200911348432042,-0.72461799408864,-1.27253636807518,174.0,176.0,-1.5194137885435024,-0.6531722,-2.9694293,-2.9959035
0.9345094605000984,-3.799446327864899,-1.0109324528106785,0.921400391839404,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.720864718407773,1.1710858271315383,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,2.200911348432042,-0.72461799408864,-1.27253636807518,174.0,176.0,-1.5194137885435024,-0.47994378,-2.8425107,-2.9973676
0.5079923253930452,-2.6954179834503,-0.6741115716069898,0.3792785653929574,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.8633142505297368,0.8242750182311891,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,0.934849897683926,-0.72461799408864,-1.5856900455191285,135.0,135.0,-1.5194137885435024,-0.3368983,-2.7399185,-2.9644065
0.5079923253930452,-2.6954179834503,-0.6741115716069898,0.3792785653929574,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.8633142505297368,0.8242750182311891,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,0.934849897683926,-0.72461799408864,-1.5856900455191285,135.0,135.0,-1.5194137885435024,-0.4801259,-2.6835883,-2.8249624
0.0611648505189894,-3.4051504905739702,-1.415117510255105,-0.0905603508606296,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.673381541033803,0.3288310055164095,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,-0.1503456315287443,-0.5905645926734876,-1.27253636807518,117.0,135.0,-1.182126334869376,-0.46412253,-2.5453012,-2.7434585
0.0611648505189894,-3.4051504905739702,-1.415117510255105,-0.0905603508606296,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.673381541033803,0.3288310055164095,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,-0.1503456315287443,-0.5905645926734876,-1.27253636807518,117.0,135.0,-1.182126334869376,-0.28935832,-2.3025036,-2.6547203
-0.1013178676170309,-3.3262913231157847,-1.4824816864958423,-0.2170554436981339,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.5784151862858362,0.1471682008543386,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,-0.5120774745996345,-0.5905645926734876,-0.8967519551424417,117.0,133.0,-1.0390346878561103,-0.13965736,-2.1127205,-2.5193539
-0.1013178676170309,-3.3262913231157847,-1.4824816864958423,-0.2170554436981339,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.5784151862858362,0.1471682008543386,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,-0.5120774745996345,-0.5905645926734876,-0.8967519551424417,117.0,133.0,-1.0390346878561103,-0.14774026,-2.010492,-2.4894948
-0.0200765085490207,-3.1685729881994136,-1.3477533340143668,-0.1447725335052742,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.5309320089118392,0.1967126021258091,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,-0.6929433961350796,-0.5905645926734876,-0.6253521013576866,117.0,128.0,-0.783513889618136,-0.14283918,-1.9436313,-2.4699764
-0.0200765085490207,-3.1685729881994136,-1.3477533340143668,-0.1447725335052742,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.5309320089118392,0.1967126021258091,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,-0.6929433961350796,-0.5905645926734876,-0.6253521013576866,117.0,128.0,-0.783513889618136,-0.3276923,-1.9099928,-2.705713
0.0408545107519868,-3.010854653283042,-1.196183937472707,-0.0905603508606296,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.5309320089118392,0.2627718038211093,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,-0.6929433961350796,-0.4229978409045469,-0.3121984239137382,119.0,121.0,-0.5279930913801615,-0.34511936,-1.8330936,-2.668601
0.0408545107519868,-3.010854653283042,-1.196183937472707,-0.0905603508606296,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.5309320089118392,0.2627718038211093,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,-0.6929433961350796,-0.4229978409045469,-0.3121984239137382,119.0,121.0,-0.5279930913801615,-0.54324675,-1.8890117,-2.8133273
0.1017855300529945,-2.774277150908485,-1.0446145409310472,-0.0544188957641998,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.3884824767898754,0.2462570033972795,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,-0.6929433961350796,-0.1548910380742421,-0.0616754819585792,118.0,124.0,-0.3440181166488197,-0.630732,-1.9546684,-2.8901856
0.1017855300529945,-2.774277150908485,-1.0446145409310472,-0.0544188957641998,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.3884824767898754,0.2462570033972795,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,-0.6929433961350796,-0.1548910380742421,-0.0616754819585792,118.0,124.0,-0.3440181166488197,-0.97753584,-2.3126094,-3.3626778
0.122095869819997,-2.5376996485339283,-0.8930451443893875,-0.0182774406677701,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.4359656541638724,0.2958014046687688,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,-0.6929433961350796,-0.0878643373666658,-0.0199216582993862,122.0,126.0,-0.2622514612126678,-1.1353438,-2.5421116,-3.6006927
0.122095869819997,-2.5376996485339283,-0.8930451443893875,-0.0182774406677701,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.4359656541638724,0.2958014046687688,-2.651401323798386,-2.280220122134691,-0.7941081636944568,-0.5203732625111694,-0.6929433961350796,-0.0878643373666658,-0.0199216582993862,122.0,126.0,-0.2622514612126678,-1.4114252,-2.8759558,-3.8654113
0.1830268891210046,-2.301122146159371,-0.7414757478477276,0.0359347419768746,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.4834488315378423,0.3618606063640689,-2.5121908944436653,-2.280220122134691,-0.5200825030109341,-0.5203732625111694,-0.6929433961350796,-0.0878643373666658,-0.0407985701289827,122.0,128.0,-0.3031347889307439,-1.6161872,-3.2250962,-4.2378798
0.1830268891210046,-2.301122146159371,-0.7414757478477276,0.0359347419768746,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.4834488315378423,0.3618606063640689,-2.5121908944436653,-2.280220122134691,-0.5200825030109341,-0.5203732625111694,-0.6929433961350796,-0.0878643373666658,-0.0407985701289827,122.0,128.0,-0.3031347889307439,-1.852213,-3.5687222,-4.623833
0.3455096072570249,0.9321037196262408,0.6058077769670269,0.433490748037602,-0.0739875312904387,-0.3017593783059872,0.0430177066970062,0.2222913559809402,0.4279198080593692,0.8288594100696269,-1.525649022386238,2.807371948146129,2.2896793878990453,-0.6929433961350796,-1.4283983515181904,-1.8988437229630768,76.0,121.0,-1.9180262337947425,-2.0391178,-3.8885856,-5.081332
0.3455096072570249,0.9321037196262408,0.6058077769670269,0.433490748037602,-0.0739875312904387,-0.3017593783059872,0.0430177066970062,0.2222913559809402,0.4279198080593692,0.8288594100696269,-1.525649022386238,2.807371948146129,2.2896793878990453,-0.6929433961350796,-1.4283983515181904,-1.8988437229630768,76.0,121.0,-1.9180262337947425,-1.8565032,-4.274281,-5.541411
0.3455096072570249,0.9321037196262408,0.6058077769670269,0.433490748037602,-0.0739875312904387,-0.3017593783059872,0.0430177066970062,0.2222913559809402,0.4279198080593692,0.8288594100696269,-1.525649022386238,2.807371948146129,2.2896793878990453,-0.6929433961350796,-1.4283983515181904,-1.8988437229630768,76.0,121.0,-1.9180262337947425,-1.7789383,-4.802535,-5.9557834
0.3455096072570249,0.9321037196262408,0.6058077769670269,0.433490748037602,-0.0739875312904387,-0.3017593783059872,0.0430177066970062,0.2222913559809402,0.4279198080593692,0.8288594100696269,-1.525649022386238,2.807371948146129,2.2896793878990453,-0.6929433961350796,-1.4283983515181904,-1.8988437229630768,76.0,121.0,-1.9180262337947425,-1.895461,-5.112508,-6.332831
0.4267509663250351,1.0109628870844265,0.6731719532077647,0.5057736582304616,-0.0739875312904387,-0.3017593783059872,0.0430177066970062,0.2697745333549101,0.510493810178499,0.8288594100696269,-0.8653993101063413,2.572492810417395,1.8547902872403217,-0.6929433961350796,-1.3948850011644025,-2.2537512240662183,27.0,360.0,-1.9589095615128185,-2.041142,-5.3756213,-6.595953
0.4267509663250351,1.0109628870844265,0.6731719532077647,0.5057736582304616,-0.0739875312904387,-0.3017593783059872,0.0430177066970062,0.2697745333549101,0.510493810178499,0.8288594100696269,-0.8653993101063413,2.572492810417395,1.8547902872403217,-0.6929433961350796,-1.3948850011644025,-2.2537512240662183,27.0,360.0,-1.9589095615128185,-2.0706837,-5.698073,-7.105797
0.4876819856260426,1.0109628870844265,0.7405361294485023,0.5780565684233212,-0.0739875312904387,-0.3017593783059872,0.0430177066970062,0.1985497672939417,0.5600382114499883,0.8288594100696269,0.5808619644115277,1.006631892225836,0.7173880239790443,-0.6929433961350796,-1.3948850011644025,-1.4395516627119525,333.0,318.0,-1.4069846373187935,-2.2109432,-6.1065316,-7.362082
0.4876819856260426,1.0109628870844265,0.7405361294485023,0.5780565684233212,-0.0739875312904387,-0.3017593783059872,0.0430177066970062,0.1985497672939417,0.5600382114499883,0.8288594100696269,0.5808619644115277,1.006631892225836,0.7173880239790443,-0.6929433961350796,-1.3948850011644025,-1.4395516627119525,333.0,318.0,-1.4069846373187935,-2.324971,-6.367551,-7.481476
0.4876819856260426,1.0109628870844265,0.7405361294485023,0.5419151133268915,0.7031683206362632,-0.3017593783059872,0.8360652247166445,0.0323586464849794,0.4939790097546693,0.8288594100696269,0.5494215019220088,0.810899277451891,1.1857301323807468,-0.6929433961350796,-0.8921847458575806,-0.6253521013576866,306.0,299.0,-0.7119680661115031,-2.4029522,-6.480004,-7.576489
0.4876819856260426,1.0109628870844265,0.7405361294485023,0.5419151133268915,0.7031683206362632,-0.3017593783059872,0.8360652247166445,0.0323586464849794,0.4939790097546693,0.8288594100696269,0.5494215019220088,0.810899277451891,1.1857301323807468,-0.6929433961350796,-0.8921847458575806,-0.6253521013576866,306.0,299.0,-0.7119680661115031,-2.5296555,-6.5257854,-7.4279485
0.5283026651600478,1.0898220545426125,0.7910592616290557,0.5419151133268915,0.7031683206362632,-0.3017593783059872,0.8360652247166445,-0.300023595132918,0.3948902072117284,0.8288594100696269,0.486540576942971,1.2415110299545695,0.6504820084930868,-0.6929433961350796,-0.3894844905507589,-0.2495676884249483,288.0,285.0,-0.4155639401554525,-2.7051435,-6.467734,-7.347174
0.5283026651600478,1.0898220545426125,0.7910592616290557,0.5419151133268915,0.7031683206362632,-0.3017593783059872,0.8360652247166445,-0.300023595132918,0.3948902072117284,0.8288594100696269,0.486540576942971,1.2415110299545695,0.6504820084930868,-0.6929433961350796,-0.3894844905507589,-0.2495676884249483,288.0,285.0,-0.4155639401554525,-2.869201,-6.5281796,-7.1030803
0.5892336844610553,1.0109628870844265,0.8247413497494245,0.5780565684233212,0.7031683206362632,-0.3017593783059872,0.8360652247166445,-0.6798890141248125,0.3123162050925985,0.8288594100696269,0.4551001144534521,0.8891923233614689,0.5166699775211717,-0.602510435367357,0.0126757136946984,0.2932320191445622,277.0,273.0,-0.2622514612126678,-2.8978808,-6.5606484,-7.2123466
0.5892336844610553,1.0109628870844265,0.8247413497494245,0.5780565684233212,0.7031683206362632,-0.3017593783059872,0.8360652247166445,-0.6798890141248125,0.3123162050925985,0.8288594100696269,0.4551001144534521,0.8891923233614689,0.5166699775211717,-0.602510435367357,0.0126757136946984,0.2932320191445622,277.0,273.0,-0.2622514612126678,-2.6693797,-6.6111913,-7.2149286
0.6298543639950605,0.9321037196262408,0.841582393809609,0.596127295971536,0.7031683206362632,-0.3017593783059872,0.8360652247166445,-0.964788078368713,0.2297422029734686,0.8288594100696269,0.4236596519639332,0.9674853692710468,1.2191831401237254,-0.3312115530641894,0.2137558158174273,0.5020011374405278,254.0,259.0,0.1772443117566479,-2.6405542,-6.673317,-7.1694217
0.6298543639950605,0.9321037196262408,0.841582393809609,0.596127295971536,0.7031683206362632,-0.3017593783059872,0.8360652247166445,-0.964788078368713,0.2297422029734686,0.8288594100696269,0.4236596519639332,0.9674853692710468,1.2191831401237254,-0.3312115530641894,0.2137558158174273,0.5020011374405278,254.0,259.0,0.1772443117566479,-2.4407318,-6.689226,-7.1187005
0.7923370821310807,-0.487361294621101,0.5047615126059204,0.939471119387619,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.2460329446679116,0.8573046190788486,-2.2337700357342243,-2.1858987346661345,-0.2852033652822002,-0.3531082237962756,2.200911348432042,0.0461890640484867,-0.7297366605056692,194.0,191.0,-0.8141763854066929,-2.3512275,-6.7045894,-7.0332503
0.7923370821310807,-0.487361294621101,0.5047615126059204,0.939471119387619,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.2460329446679116,0.8573046190788486,-2.2337700357342243,-2.1858987346661345,-0.2852033652822002,-0.3531082237962756,2.200911348432042,0.0461890640484867,-0.7297366605056692,194.0,191.0,-0.8141763854066929,-2.296855,-6.700013,-6.967888
0.690785383296068,-0.3296429597047297,0.4710794244855514,0.6503394786161807,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.4122240654768739,0.8242750182311891,-2.5121908944436653,-2.280220122134691,-0.6766685948300899,-0.2862022083103182,1.4774476622902613,0.0126757136946984,-0.6044751895280898,180.0,178.0,-0.783513889618136,-2.2337985,-6.66501,-6.871567
0.690785383296068,-0.3296429597047297,0.4710794244855514,0.6503394786161807,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.4122240654768739,0.8242750182311891,-2.5121908944436653,-2.280220122134691,-0.6766685948300899,-0.2862022083103182,1.4774476622902613,0.0126757136946984,-0.6044751895280898,180.0,178.0,-0.783513889618136,-2.2216225,-6.611451,-6.806773
0.6704750435290655,-0.250783792246544,0.4710794244855514,0.614198023519751,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.6258983636598061,0.890334219926508,-1.3985074596059013,-1.3055657849596056,-0.559229025965723,0.0148748613764905,0.7539839761484811,-0.3559711401969707,-0.9385057788016348,176.0,164.0,-0.4462264359440095,-2.1944094,-6.545527,-6.7051907
0.6704750435290655,-0.250783792246544,0.4710794244855514,0.614198023519751,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.6258983636598061,0.890334219926508,-1.3985074596059013,-1.3055657849596056,-0.559229025965723,0.0148748613764905,0.7539839761484811,-0.3559711401969707,-0.9385057788016348,176.0,164.0,-0.4462264359440095,-2.4427,-6.6740313,-6.663796
0.4470613060920375,0.2223712125025699,0.4710794244855514,0.4696322031340318,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.6258983636598061,0.675641814416759,-0.4588370614615377,-0.4881137602321146,-0.3634964111917781,0.0148748613764905,-0.2407785922964668,-0.9592114465651568,-1.0846441616088107,150.0,155.0,-0.3440181166488197,-2.4820523,-6.7467217,-6.7936177
0.4470613060920375,0.2223712125025699,0.4710794244855514,0.4696322031340318,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.6258983636598061,0.675641814416759,-0.4588370614615377,-0.4881137602321146,-0.3634964111917781,0.0148748613764905,-0.2407785922964668,-0.9592114465651568,-1.0846441616088107,150.0,155.0,-0.3440181166488197,-2.4185436,-6.6850677,-6.9496193
0.3251992674900224,0.6955262172516838,0.5047615126059204,0.3612078378447425,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.5784151862858362,0.5435234110261585,0.8288594100696269,0.8638261268171976,-0.1286172734630443,0.349404938806278,-0.602510435367357,-1.093264847980309,-0.9593826906312316,135.0,158.0,-0.2622514612126678,-2.4108238,-6.6445303,-6.9418507
0.3251992674900224,0.6955262172516838,0.5047615126059204,0.3612078378447425,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.5784151862858362,0.5435234110261585,0.8288594100696269,0.8638261268171976,-0.1286172734630443,0.349404938806278,-0.602510435367357,-1.093264847980309,-0.9593826906312316,135.0,158.0,-0.2622514612126678,-2.712811,-6.4955983,-6.3500824
0.2642682481890148,0.9321037196262408,0.5216025566661048,0.3069956552000979,-0.8511433832171407,-0.3017593783059872,-0.750029811322632,0.3884824767898754,0.4114050076355394,0.8288594100696269,0.8638261268171976,-0.1677637964178333,0.349404938806278,-0.6929433961350796,-0.8921847458575806,-1.022013426120021,135.0,149.0,-0.4871097636620857,-2.788235,-6.289739,-6.085802
